,price,Address,area,Bedrooms,Bathrooms
5697,9500000.0,"Sector 95, Gurgaon, Delhi NCR",1785.0,3.0,3.0
5698,3800000.0,other,1005.0,2.0,2.0
5699,4000000.0,other,855.0,2.0,2.0
5700,4000000.0,other,750.0,2.0,2.0
5701,12500000.0,other,2250.0,3.0,3.0
5702,4000000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",990.0,2.0,2.0
5703,4500000.0,other,590.0,2.0,2.0
5704,4500000.0,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",1100.0,2.0,2.0
5705,5710000.0,"Noida Extension, Greater Noida, Delhi NCR",1595.0,3.0,3.0
5706,14000000.0,"Vaishali, Ghaziabad, Delhi NCR",3000.0,6.0,4.0
5707,3900000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1275.0,2.0,2.0
5708,19500000.0,other,2400.0,3.0,3.0
5709,5900000.0,other,929.0,2.0,2.0
5710,2900000.0,other,650.0,2.0,2.0
5711,3800000.0,"NH 24, Ghaziabad, Delhi NCR",1100.0,2.0,2.0
5712,3800000.0,other,625.0,2.0,2.0
5713,3520000.0000000005,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",955.0,2.0,2.0
5714,3900000.0,other,900.0,3.0,2.0
5715,5400000.0,"Govindpuram, Ghaziabad, Delhi NCR",1575.0,3.0,2.0
5716,12000000.0,other,1575.0,4.0,3.0
5717,4300000.0,other,1185.0,2.0,2.0
5718,4500000.0,other,1205.0,2.0,2.0
5719,14500000.0,other,1600.0,3.0,3.0
5720,9500000.0,"Vaishali, Ghaziabad, Delhi NCR",1750.0,4.0,3.0
5721,2800000.0,other,750.0,2.0,2.0
5722,3000000.0,other,918.0,2.0,2.0
5723,18500000.0,other,2627.0,3.0,3.0
5724,6200000.0,other,1700.0,3.0,2.0
5725,5500000.0,other,1050.0,2.0,2.0
5726,10000000.0,"Sohna Road, Gurgaon, Delhi NCR",1550.0,2.0,2.0
5727,12000000.0,other,1800.0,3.0,3.0
5728,3800000.0,other,985.0,2.0,2.0
5729,11200000.000000002,other,1126.0,2.0,2.0
5730,9500000.0,"Sector 79, Gurgaon, Delhi NCR",1490.0,3.0,3.0
5731,4000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",770.0,2.0,2.0
5732,6000000.0,other,1150.0,2.0,2.0
5733,4500000.0,other,1150.0,2.0,2.0
5734,3200000.0,"Crossings Republik, Ghaziabad, Delhi NCR",540.0,2.0,2.0
5735,7800000.0,other,1900.0,3.0,2.0
5736,5500000.0,other,1300.0,3.0,3.0
5737,3200000.0,other,720.0,3.0,2.0
5738,8000000.0,other,2300.0,3.0,3.0
5739,4000000.0,other,720.0,2.0,2.0
5740,3990000.0,other,1070.0,2.0,2.0
5741,6800000.0,other,1080.0,2.0,2.0
5742,4000000.0,other,1275.0,2.0,2.0
5743,11000000.0,"Palam Vihar, Gurgaon, Delhi NCR",1750.0,3.0,3.0
5744,7000000.0,other,1303.0,3.0,3.0
5745,11000000.0,other,1750.0,3.0,2.0
5746,3700000.0,other,900.0,3.0,2.0
5747,7500000.0,other,1751.0,3.0,3.0
5748,6100000.0,"Sector 4, Greater Noida, Delhi NCR",1470.0,3.0,3.0
5749,4200000.0,other,1000.0,2.0,2.0
5750,4600000.0,"Greater Noida West, Greater Noida, Delhi NCR",1225.0,3.0,2.0
5751,3000000.0,other,865.0,2.0,2.0
5752,3700000.0,other,900.0,2.0,2.0
5753,11000000.0,other,1570.0,2.0,2.0
5754,4250000.0,"Indirapuram, Ghaziabad, Delhi NCR",850.0,2.0,2.0
5755,3200000.0,other,600.0,2.0,2.0
5756,6900000.0,other,1810.0,3.0,3.0
5757,7500000.0,other,1675.0,3.0,3.0
5758,7000000.0,other,1325.0,3.0,2.0
5759,6500000.0,other,1200.0,2.0,2.0
5760,6000000.0,"Sector 118, Noida, Delhi NCR",1255.0,2.0,2.0
5761,10500000.0,other,1590.0,3.0,3.0
5762,6000000.0,other,1148.0,3.0,2.0
5763,7500000.0,other,1610.0,3.0,2.0
5764,2200000.0,"Govindpuram, Ghaziabad, Delhi NCR",700.0,2.0,2.0
5765,8100000.0,other,1435.0,3.0,2.0
5766,7900000.0,other,1000.0,3.0,2.0
5767,5800000.0,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",1050.0,2.0,2.0
5768,7000000.0,"Sector 76, Noida, Delhi NCR",1315.0,3.0,2.0
5769,9800000.0,other,1796.0,3.0,3.0
5770,8250000.0,other,1657.0,3.0,3.0
5771,3800000.0,"Indirapuram, Ghaziabad, Delhi NCR",750.0,2.0,2.0
5772,3200000.0,other,900.0,2.0,2.0
5773,4060000.0,"Omicron 3, Greater Noida, Delhi NCR",1110.0,2.0,2.0
5774,11100000.000000002,"Sector 68, Gurgaon, Delhi NCR",1507.0,2.0,2.0
5775,4600000.0,"Sector 86, Faridabad, Delhi NCR",1210.0,2.0,2.0
5776,3000000.0,other,560.0,2.0,2.0
5777,5000000.0,other,720.0,2.0,2.0
5778,15500000.0,other,1829.0,6.0,4.0
5779,8200000.0,other,2095.0,4.0,3.0
5780,5000000.0,other,1081.0,3.0,2.0
5781,5200000.0,other,1295.0,3.0,3.0
5782,9500000.0,other,1500.0,4.0,2.0
5783,7000000.0,other,1235.0,2.0,2.0
5784,12000000.0,other,1980.0,3.0,3.0
5785,3500000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
5786,8500000.0,other,1720.0,3.0,3.0
5787,5500000.0,"Sector 1, Greater Noida, Delhi NCR",1375.0,3.0,2.0
5788,3600000.0,other,1105.0,2.0,2.0
5789,4940000.0,other,1175.0,2.0,2.0
5790,12000000.0,other,2275.0,4.0,4.0
5791,8700000.0,"Sector 79, Gurgaon, Delhi NCR",1490.0,3.0,3.0
5792,12500000.0,other,1800.0,3.0,4.0
5793,4500000.0,other,1300.0,2.0,2.0
5794,10500000.0,other,1615.0,3.0,3.0
5795,29300000.0,other,2400.0,4.0,4.0
5796,7200000.0,other,1450.0,2.0,2.0
5797,7500000.0,"Sector 104, Gurgaon, Delhi NCR",1099.0,2.0,2.0
5798,3600000.0,other,900.0,2.0,2.0
5799,14500000.0,other,1471.0,2.0,2.0
5800,14000000.0,other,1350.0,3.0,2.0
5801,3300000.0,other,1200.0,3.0,2.0
5802,4000000.0,other,965.0,2.0,2.0
5803,4800000.0,other,904.0,2.0,2.0
5804,5100000.0,other,1345.0,3.0,3.0
5805,4500000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1200.0,2.0,2.0
5806,5750000.0,other,1320.0,2.0,2.0
5807,5000000.0,other,900.0,2.0,2.0
5808,6500000.0,"Sector 143, Noida, Delhi NCR",1340.0,3.0,2.0
5809,5000000.0,"Noida Extension, Greater Noida, Delhi NCR",1245.0,3.0,2.0
5810,3300000.0,"Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",950.0,2.0,2.0
5811,35000000.0,other,4500.0,4.0,4.0
5812,7400000.0,"Sector 83, Gurgaon, Sector 83, Gurgaon, Delhi NCR",1432.0,2.0,2.0
5813,4500000.0,"Sector 70, Faridabad, Delhi NCR",1265.0,2.0,2.0
5814,10000000.0,other,1530.0,3.0,3.0
5815,9000000.0,other,1095.0,2.0,2.0
5816,4200000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1250.0,2.0,2.0
5817,5100000.0,other,1300.0,2.0,2.0
5818,6500000.0,other,1230.0,3.0,2.0
5819,3700000.0,other,1200.0,3.0,2.0
5820,6500000.0,other,1510.0,2.0,2.0
5821,4800000.0,other,1100.0,2.0,2.0
5822,9700000.0,other,1300.0,2.0,2.0
5823,4400000.0,"Sector 137, Noida, Delhi NCR",1040.0,2.0,2.0
5824,7200000.0,other,1603.0,3.0,3.0
5825,4100000.0,"NH 24, Ghaziabad, Delhi NCR",1299.0,3.0,2.0
5826,6200000.0,other,1705.0,3.0,3.0
5827,4000000.0,other,800.0,2.0,2.0
5828,3500000.0,other,1260.0,3.0,2.0
5829,4700000.0,other,1099.0,2.0,2.0
5830,15000000.0,other,1300.0,3.0,2.0
5831,5000000.0,"Uttam Nagar, New Delhi - West, Delhi NCR",1100.0,3.0,2.0
5832,3000000.0,other,590.0,2.0,2.0
5833,3500000.0,other,590.0,2.0,2.0
5834,10000000.0,other,1650.0,3.0,3.0
5835,3800000.0,other,750.0,2.0,2.0
5836,14500000.0,other,1950.0,3.0,3.0
5837,12800000.0,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",2000.0,3.0,3.0
5838,4500000.0,"Noida Extension, Noida, Delhi NCR",1150.0,3.0,2.0
5839,5800000.0,other,1742.0,2.0,2.0
5840,7000000.0,other,1450.0,2.0,2.0
5841,4500000.0,other,825.0,2.0,2.0
5842,4000000.0,other,1200.0,2.0,2.0
5843,6500000.0,other,1000.0,3.0,2.0
5844,4500000.0,"Omicron 3, Greater Noida, Delhi NCR",1395.0,3.0,2.0
5845,3800000.0,other,850.0,2.0,2.0
5846,5200000.0,other,1455.0,3.0,2.0
5847,7200000.0,other,1295.0,3.0,3.0
5848,11000000.0,other,1920.0,3.0,3.0
5849,6200000.0,"Sector 37C, Gurgaon, Delhi NCR",1345.0,2.0,2.0
5850,6500000.0,"Sector 37D, Gurgaon, Delhi NCR",1285.0,3.0,3.0
5851,5500000.0,other,1100.0,2.0,2.0
5852,7800000.0,"Indirapuram, Ghaziabad, Delhi NCR",1080.0,2.0,2.0
5853,5700000.0,other,1150.0,2.0,2.0
5854,3500000.0,other,1200.0,3.0,2.0
5855,5500000.0,other,1200.0,2.0,2.0
5856,3600000.0,other,1110.0,3.0,2.0
5857,8500000.0,"Sector 68, Gurgaon, Delhi NCR",1180.0,2.0,2.0
5858,7600000.0,other,1100.0,2.0,2.0
5859,9200000.0,"Sector 102, Gurgaon, Delhi NCR",1368.0,2.0,2.0
5860,14000000.0,"Sector 70, Gurgaon, Delhi NCR",1890.0,3.0,3.0
5861,8200000.0,other,1800.0,4.0,3.0
5862,8800000.0,other,1850.0,3.0,3.0
5863,4200000.0,other,900.0,3.0,2.0
5864,4500000.0,"Noida Extension, Noida, Delhi NCR",1267.0,3.0,2.0
5865,4000000.0,"Bhopura, Ghaziabad, Delhi NCR",1290.0,3.0,2.0
5866,3750000.0,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",900.0,2.0,2.0
5867,5800000.0,"Sector 78, Noida, Sector 78, Noida, Delhi NCR",1080.0,2.0,2.0
5868,2700000.0,other,969.0,2.0,2.0
5869,4940000.0,"Sector 1, Greater Noida, Delhi NCR",1304.0,3.0,2.0
5870,4500000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1120.0,2.0,2.0
5871,7500000.0,other,900.0,2.0,2.0
5872,5000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",970.0,2.0,2.0
5873,4650000.0,other,945.0,2.0,2.0
5874,4100000.0,other,1110.0,2.0,2.0
5875,4200000.0,other,1193.0,2.0,3.0
5876,12000000.0,"Sector 79, Gurgaon, Delhi NCR",1750.0,3.0,3.0
5877,4600000.0,"Indirapuram, Ghaziabad, Delhi NCR",900.0,2.0,2.0
5878,7000000.0,"Indirapuram, Ghaziabad, Delhi NCR",1432.0,4.0,3.0
5879,6200000.0,other,950.0,2.0,2.0
5880,13000000.0,other,585.0,4.0,4.0
5881,12500000.0,other,1500.0,3.0,2.0
5882,5000000.0,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",970.0,2.0,2.0
5883,5000000.0,other,670.0,3.0,2.0
5884,4100000.0,"Sector 137, Noida, Delhi NCR",925.0,2.0,2.0
5885,3770000.000000001,"Indirapuram, Ghaziabad, Delhi NCR",850.0,2.0,2.0
5886,2500000.0,other,540.0,2.0,2.0
5887,5800000.0,other,1530.0,3.0,3.0
5888,11500000.0,other,1750.0,3.0,3.0
5889,4100000.0,other,1267.0,3.0,2.0
5890,8000000.0,other,1093.0,2.0,2.0
5891,9000000.0,other,1500.0,3.0,2.0
5892,7500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1605.0,3.0,3.0
5893,10700000.0,other,1962.0,3.0,3.0
5894,9500000.0,"Mohan Nagar, Ghaziabad, Delhi NCR",1900.0,3.0,3.0
5895,7100000.0,"Indirapuram, Ghaziabad, Delhi NCR",1550.0,3.0,2.0
5896,2100000.0,other,800.0,2.0,2.0
5897,3600000.0,other,700.0,2.0,2.0
5898,3900000.0,"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",1140.0,2.0,2.0
5899,2800000.0,other,685.0,2.0,2.0
5900,3300000.0,other,1130.0,2.0,2.0
5901,4200000.0,other,1160.0,3.0,2.0
5902,13500000.0,other,2003.0,3.0,3.0
5903,6000000.0,other,1555.0,3.0,2.0
5904,8800000.0,other,1495.0,3.0,2.0
5905,8000000.0,other,900.0,2.0,2.0
5906,7500000.0,"Vasundhara, Ghaziabad, Delhi NCR",1600.0,3.0,2.0
5907,3500000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",945.0,2.0,2.0
5908,6680000.0,"Sector 78, Noida, Delhi NCR",1345.0,3.0,2.0
5909,7000000.0,other,1100.0,2.0,2.0
5910,3000000.0,other,540.0,2.0,2.0
5911,11500000.0,other,2000.0,9.0,9.0
5912,2800000.0,other,900.0,2.0,2.0
5913,4200000.0,other,1164.0,2.0,2.0
5914,3100000.0,other,750.0,2.0,2.0
5915,3400000.0,other,950.0,2.0,2.0
5916,3450000.0,other,1140.0,2.0,2.0
5917,3200000.0,"Greater Noida West, Greater Noida, Delhi NCR",860.0,2.0,2.0
5918,5100000.0,other,1500.0,3.0,2.0
5919,6500000.0,"Uttam Nagar, New Delhi - West, Delhi NCR",1350.0,7.0,4.0
5920,5000000.0,other,1225.0,2.0,2.0
5921,9000000.0,other,1100.0,3.0,3.0
5922,5700000.0,"Sector 78, Noida, Delhi NCR",1000.0,2.0,2.0
5923,3600000.0,other,1027.0,2.0,2.0
5924,10000000.0,other,900.0,2.0,2.0
5925,2700000.0,other,750.0,2.0,2.0
5926,8000000.0,other,1740.0,3.0,3.0
5927,4520000.0,"Noida Extension, Noida, Delhi NCR",1080.0,2.0,2.0
5928,3200000.0,other,668.0,2.0,2.0
5929,8000000.0,other,1600.0,3.0,2.0
5930,3500000.0,other,1034.0,2.0,2.0
5931,7500000.0,other,1457.0,3.0,2.0
5932,4000000.0,other,800.0,2.0,2.0
5933,15500000.0,other,2700.0,3.0,4.0
5934,12500000.0,other,1930.0,3.0,3.0
5935,8600000.0,"Sector 77, Gurgaon, Delhi NCR",1822.0,3.0,3.0
5936,9500000.0,other,900.0,4.0,3.0
5937,3500000.0,other,810.0,2.0,2.0
5938,4800000.0,other,1200.0,3.0,2.0
5939,4950000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",970.0,2.0,2.0
5940,7100000.0,other,1260.0,2.0,2.0
5941,14000000.0,other,2000.0,4.0,2.0
5942,10000000.0,other,1800.0,4.0,3.0
5943,6030000.0,"Sector 77, Faridabad, Delhi NCR",1415.0,3.0,2.0
5944,4500000.0,other,900.0,2.0,2.0
5945,6500000.0,other,900.0,4.0,3.0
5946,2500000.0,other,616.0,2.0,2.0
5947,11500000.0,other,1750.0,3.0,3.0
5948,9000000.0,other,1400.0,3.0,2.0
5949,4200000.0,other,1295.0,2.0,2.0
5950,7750000.0,other,1670.0,3.0,3.0
5951,10000000.0,other,1500.0,3.0,3.0
5952,8100000.0,other,2250.0,3.0,3.0
5953,13000000.0,"Sector 67, Gurgaon, Delhi NCR",1750.0,3.0,4.0
5954,3500000.0,other,1090.0,2.0,2.0
5955,5500000.0,other,900.0,2.0,2.0
5956,4300000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",780.0,2.0,2.0
5957,7000000.0,other,1510.0,3.0,2.0
5958,9000000.0,other,1000.0,5.0,3.0
5959,3030000.0,other,890.0,2.0,2.0
5960,9000000.0,other,2400.0,3.0,4.0
5961,7000000.0,other,1160.0,3.0,3.0
5962,10000000.0,other,2150.0,3.0,4.0
5963,4500000.0,"NH 24, Ghaziabad, Delhi NCR",1198.0,2.0,2.0
5964,6000000.0,"Sector 75, Noida, Delhi NCR",1350.0,3.0,2.0
5965,3500000.0,other,975.0,2.0,2.0
5966,3700000.0,other,1100.0,2.0,2.0
5967,9500000.0,other,1180.0,2.0,2.0
5968,5600000.0,other,1285.0,2.0,2.0
5969,5500000.0,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1635.0,3.0,2.0
5970,2500000.0,other,760.0,2.0,2.0
5971,10000000.0,other,1943.0,3.0,3.0
5972,2700000.0,other,600.0,2.0,2.0
5973,16500000.0,other,1500.0,3.0,3.0
5974,13000000.0,"Vaishali, Ghaziabad, Delhi NCR",2350.0,4.0,3.0
5975,12000000.0,"Vikaspuri, New Delhi - West, Delhi NCR",1300.0,3.0,2.0
5976,9000000.0,other,1000.0,2.0,2.0
5977,4400000.0,other,1542.0,2.0,2.0
5978,4400000.0,"Greater Noida West, Greater Noida, Delhi NCR",1055.0,2.0,2.0
5979,4000000.0,other,720.0,2.0,2.0
5980,7200000.0,other,1732.0,3.0,3.0
5981,3200000.0,"Sector 77, Faridabad, Delhi NCR",1005.0,2.0,2.0
5982,7900000.0,other,1625.0,3.0,3.0
5983,6360000.0,"Sector 77, Gurgaon, Delhi NCR",1342.0,2.0,2.0
5984,7500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1575.0,3.0,3.0
5985,3800000.0,other,720.0,2.0,2.0
5986,4600000.0,"Sector 1, Greater Noida, Delhi NCR",1465.0,3.0,2.0
5987,5200000.0,other,950.0,2.0,2.0
5988,3500000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",976.0,2.0,2.0
5989,3500000.0,other,995.0,2.0,2.0
5990,6700000.0,other,1300.0,3.0,2.0
5991,4600000.0,other,1150.0,2.0,2.0
5992,4800000.0,"Techzone 4, Greater Noida, Delhi NCR",1160.0,2.0,2.0
5993,3000000.0,other,750.0,2.0,2.0
5994,2600000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",900.0,2.0,2.0
5995,6000000.0,other,1180.0,3.0,3.0
5996,2700000.0,other,850.0,2.0,2.0
5997,4350000.0,other,747.0,3.0,2.0
5998,11000000.0,other,1600.0,4.0,3.0
5999,4000000.0,"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",1025.0,2.0,2.0
6000,10000000.0,"Sector 78, Noida, Delhi NCR",1600.0,3.0,3.0
6001,8500000.0,other,1100.0,2.0,2.0
6002,14000000.0,"Sector 75, Noida, Delhi NCR",2400.0,4.0,4.0
6003,9800000.0,other,1250.0,3.0,2.0
6004,3000000.0,other,634.0,2.0,2.0
6005,2800000.0,other,840.0,2.0,2.0
6006,5500000.0,"Sector 137, Noida, Delhi NCR",1045.0,2.0,2.0
6007,3000000.0,"Dwarka Mor, New Delhi - West, Delhi NCR",650.0,2.0,2.0
6008,12000000.0,other,1800.0,3.0,3.0
6009,4500000.0,other,700.0,2.0,2.0
6010,2800000.0,other,815.0,2.0,2.0
6011,5800000.0,"Greater Noida West, Greater Noida, Delhi NCR",1490.0,3.0,3.0
6012,5000000.0,other,650.0,2.0,2.0
6013,7200000.0,"Sector 88, Faridabad, Delhi NCR",1791.0,3.0,3.0
6014,3600000.0,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1088.0,2.0,2.0
6015,6400000.0,other,1232.0,2.0,2.0
6016,4250000.0,"Greater Noida West, Greater Noida, Delhi NCR",1060.0,2.0,2.0
6017,3800000.0,other,1140.0,2.0,2.0
6018,3000000.0,"NH 24, Ghaziabad, Delhi NCR",840.0,2.0,2.0
6019,6000000.0,other,1300.0,2.0,2.0
6020,7200000.0,other,1110.0,2.0,2.0
6021,6100000.0,"Uttam Nagar West, New Delhi - West, Delhi NCR",1350.0,3.0,3.0
6022,6670000.0,other,1000.0,3.0,2.0
6023,5800000.0,other,1300.0,3.0,2.0
6024,5200000.0,other,1400.0,2.0,2.0
6025,4000000.0,other,730.0,2.0,2.0
6026,13500000.0,"Sector 67, Gurgaon, Delhi NCR",2626.0,3.0,3.0
6027,3350000.0,"Greater Noida West, Greater Noida, Delhi NCR",845.0,2.0,2.0
6028,5800000.0,other,1140.0,2.0,2.0
6029,4800000.0,other,900.0,2.0,2.0
6030,4220000.0,"Indirapuram, Ghaziabad, Delhi NCR",950.0,2.0,3.0
6031,10000000.0,other,1600.0,3.0,3.0
6032,23000000.0,other,2100.0,3.0,3.0
6033,7800000.0,other,1593.0,3.0,2.0
6034,6000000.0,other,1255.0,3.0,2.0
6035,10500000.0,other,1100.0,2.0,2.0
6036,7200000.0,other,1620.0,3.0,3.0
6037,2700000.0,other,555.0,2.0,2.0
6038,2500000.0,other,550.0,2.0,2.0
6039,3900000.0,other,900.0,2.0,2.0
6040,14000000.0,other,1200.0,2.0,2.0
6041,4800000.0,other,1000.0,2.0,2.0
6042,4950000.0,other,1000.0,2.0,2.0
6043,5200000.0,other,1250.0,2.0,2.0
6044,3500000.0,other,984.0,2.0,2.0
6045,7000000.0,"Zeta 1, Greater Noida, Delhi NCR",1900.0,3.0,3.0
6046,5500000.0,"Sector 75, Noida, Delhi NCR",800.0,2.0,2.0
6047,9500000.0,other,1425.0,3.0,3.0
6048,5500000.0,other,1740.0,3.0,3.0
6049,6000000.0,other,800.0,2.0,2.0
6050,6000000.0,"Sector 76, Noida, Delhi NCR",1375.0,3.0,2.0
6051,6000000.0,"Sector 76, Noida, Delhi NCR",1375.0,3.0,2.0
6052,3500000.0,other,540.0,2.0,2.0
6053,5700000.0,other,1095.0,2.0,2.0
6054,12500000.0,other,3000.0,6.0,6.0
6055,6500000.0,other,1850.0,3.0,2.0
6056,7200000.0,other,1187.0,2.0,2.0
6057,4300000.0,other,799.0,2.0,2.0
6058,5670000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1510.0,3.0,3.0
6059,3500000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1000.0,2.0,2.0
6060,4800000.0,"Greater Noida West, Greater Noida, Delhi NCR",1105.0,2.0,2.0
6061,4100000.0,other,1095.0,2.0,2.0
6062,3000000.0,other,925.0,2.0,2.0
6063,2600000.0,other,546.0,2.0,2.0
6064,5400000.0,other,1320.0,2.0,2.0
6065,9800000.0,other,1350.0,3.0,2.0
6066,7500000.0,"Sector 143, Noida, Delhi NCR",1675.0,3.0,3.0
6067,27000000.0,other,4000.0,4.0,5.0
6068,8500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1780.0,3.0,3.0
6069,3000000.0,other,1075.0,2.0,2.0
6070,8400000.0,other,1780.0,3.0,4.0
6071,12000000.0,other,1100.0,3.0,2.0
6072,3000000.0,other,554.0,2.0,2.0
6073,6000000.0,other,1116.0,5.0,2.0
6074,8100000.0,"Sector 68, Gurgaon, Delhi NCR",1250.0,2.0,2.0
6075,12500000.0,other,2100.0,3.0,3.0
6076,6709999.999999999,other,1355.0,2.0,2.0
6077,8500000.0,other,1283.0,2.0,2.0
6078,16000000.0,other,2286.0,3.0,4.0
6079,9600000.0,other,1000.0,2.0,2.0
6080,4200000.0,"NH 24, Ghaziabad, Delhi NCR",900.0,3.0,2.0
6081,8500000.0,other,1170.0,2.0,2.0
6082,2800000.0,"Vasundhara, Ghaziabad, Delhi NCR",980.0,2.0,2.0
6083,4500000.0,other,1200.0,3.0,2.0
6084,5000000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1040.0,2.0,2.0
6085,3600000.0,other,925.0,2.0,2.0
6086,8600000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1560.0,3.0,2.0
6087,5500000.0,"Dwarka Mor, New Delhi - West, Delhi NCR",950.0,3.0,2.0
6088,5200000.0,other,1320.0,2.0,2.0
6089,6200000.0,other,1270.0,2.0,2.0
6090,4200000.0,other,760.0,2.0,2.0
6091,3200000.0,"Sector 77, Faridabad, Delhi NCR",979.0,2.0,2.0
6092,5000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1185.0,3.0,2.0
6093,5000000.0,other,680.0,2.0,2.0
6094,11500000.0,other,1450.0,3.0,3.0
6095,9300000.0,other,900.0,6.0,6.0
6096,15000000.0,other,1350.0,3.0,2.0
6097,3400000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1130.0,2.0,2.0
6098,9900000.0,other,1770.0,3.0,3.0
6099,5000000.0,other,900.0,2.0,2.0
6100,4900000.0,other,1348.0,2.0,2.0
6101,3200000.0,other,950.0,2.0,2.0
6102,7600000.0,other,1390.0,3.0,2.0
6103,10000000.0,other,1960.0,3.0,3.0
6104,3000000.0,other,800.0,2.0,2.0
6105,9000000.0,other,1530.0,3.0,2.0
6106,8100000.0,other,1000.0,2.0,2.0
6107,2500000.0,other,700.0,2.0,2.0
6108,12500000.0,other,1700.0,3.0,3.0
6109,8900000.0,"Vikaspuri, New Delhi - West, Delhi NCR",900.0,3.0,3.0
6110,12900000.0,other,2230.0,3.0,4.0
6111,2500000.0,other,900.0,2.0,2.0
6112,7000000.0,other,1200.0,3.0,3.0
6113,3500000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1041.0,2.0,2.0
6114,4600000.0,other,1175.0,2.0,2.0
6115,5400000.0,other,1500.0,3.0,2.0
6116,4000000.0,other,1050.0,2.0,2.0
6117,3000000.0,other,950.0,2.0,2.0
6118,7809999.999999999,"Sector 68, Gurgaon, Delhi NCR",1200.0,2.0,2.0
6119,7590000.000000001,other,880.0,2.0,2.0
6120,4800000.0,other,1260.0,2.0,2.0
6121,3650000.0,other,1130.0,2.0,2.0
6122,5800000.0,other,1050.0,2.0,3.0
6123,3200000.0,other,1000.0,2.0,2.0
6124,4700000.0,other,1170.0,3.0,2.0
6125,2680000.0,other,747.0,3.0,2.0
6126,3500000.0,other,1290.0,2.0,2.0
6127,5700000.0,other,890.0,2.0,2.0
6128,4500000.0,"Greater Noida West, Greater Noida, Delhi NCR",1106.0,2.0,2.0
6129,3200000.0,other,925.0,2.0,2.0
6130,10000000.0,other,1420.0,3.0,3.0
6131,5500000.0,other,1150.0,2.0,2.0
6132,3700000.0,other,800.0,2.0,2.0
6133,5500000.0,other,1150.0,2.0,2.0
6134,3500000.0,other,985.0,2.0,2.0
6135,11800000.0,"Sector 78, Noida, Delhi NCR",2050.0,4.0,3.0
6136,6000000.0,other,1180.0,2.0,2.0
6137,5500000.0,other,990.0,3.0,2.0
6138,14000000.0,other,2078.0,3.0,3.0
6139,4550000.0,other,1440.0,3.0,2.0
6140,8600000.0,"Vaishali, Ghaziabad, Delhi NCR",1750.0,4.0,3.0
6141,5400000.0,"Indirapuram, Ghaziabad, Delhi NCR",1065.0,2.0,2.0
6142,3400000.0,other,700.0,2.0,2.0
6143,5800000.0,other,929.0,2.0,2.0
6144,6550000.0,"Noida Extension, Noida, Delhi NCR",1530.0,3.0,3.0
6145,3080000.0,"Bhopura, Ghaziabad, Delhi NCR",965.0,2.0,2.0
6146,6700000.0,other,1100.0,2.0,2.0
6147,11500000.0,other,1000.0,2.0,2.0
6148,8500000.0,"Sector 37D, Gurgaon, Delhi NCR",1770.0,3.0,3.0
6149,6000000.0,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1700.0,3.0,2.0
6150,12500000.0,other,1700.0,3.0,3.0
6151,5800000.0,other,923.0,2.0,2.0
6152,10000000.0,other,1875.0,3.0,3.0
6153,5000000.0,other,1150.0,2.0,2.0
6154,10800000.0,other,1050.0,2.0,2.0
6155,6300000.0,"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",1350.0,3.0,2.0
